,id,retweet_count,favorite_count
1562,687494652870668288,635,2054
1563,687480748861947905,274,1715
1564,687476254459715584,593,2125
1565,687460506001633280,595,2192
1566,687399393394311168,688,2034
1567,687317306314240000,10102,21605
1568,687312378585812992,2094,4676
1569,687127927494963200,2522,5872
1570,687124485711986689,557,2321
1571,687109925361856513,2723,6232
1572,687102708889812993,1091,2511
1573,687096057537363968,673,2406
1574,686947101016735744,3494,9256
1575,686760001961103360,1514,3766
1576,686749460672679938,1616,3737
1577,686730991906516992,1317,4455
1578,686683045143953408,885,3009
1579,686618349602762752,1500,3946
1580,686606069955735556,595,2026
1581,686394059078897668,752,1888
1582,686386521809772549,977,3482
1583,686377065986265092,621,2378
1584,686358356425093120,753,2358
1585,686286779679375361,1841,4292
1586,686050296934563840,814,2368
1587,686035780142297088,134,1245
1588,686034024800862208,1294,3345
1589,686007916130873345,460,2652
1590,686003207160610816,706,1955
1591,685973236358713344,590,2268
1592,685943807276412928,676,1757
1593,685906723014619143,3209,8083
1594,685681090388975616,139,2173
1595,685667379192414208,638,2508
1596,685663452032069632,1609,3482
1597,685641971164143616,855,3145
1598,685547936038666240,17286,35435
1599,685532292383666176,1270,3266
1600,685325112850124800,4404,10215
1601,685321586178670592,712,2847
1602,685315239903100929,1189,3597
1603,685307451701334016,484,2213
1604,685268753634967552,1335,3339
1605,685198997565345792,737,2493
1606,685169283572338688,1576,4393
1607,684969860808454144,422,2465
1608,684959798585110529,3447,7157
1609,684940049151070208,1154,3449
1610,684926975086034944,527,3767
1611,684914660081053696,1613,3759
1612,684902183876321280,590,2011
1613,684880619965411328,913,2251
1614,684830982659280897,23809,37714
1615,684800227459624960,1090,2915
1616,684594889858887680,3903,9611
1617,684588130326986752,1553,4419
1618,684567543613382656,1369,3227
1619,684538444857667585,1061,2850
1620,684481074559381504,1291,4147
1621,684460069371654144,614,2121
1622,684241637099323392,3637,8778
1623,684225744407494656,233,1332
1624,684222868335505415,1527,4128
1625,684200372118904832,1136,2331
1626,684195085588783105,573,2054
1627,684188786104872960,1299,3735
1628,684177701129875456,741,2168
1629,684147889187209216,1651,3196
1630,684122891630342144,526,2132
1631,684097758874210310,1583,4412
1632,683857920510050305,1228,4070
1633,683852578183077888,388,2065
1634,683849932751646720,1082,2817
1635,683834909291606017,1221,2815
1636,683828599284170753,1162,2995
1637,683773439333797890,1488,3596
1638,683742671509258241,3672,7003
1639,683515932363329536,3199,7902
1640,683498322573824003,1056,3395
1641,683481228088049664,1090,2822
1642,683462770029932544,740,2615
1643,683449695444799489,1773,4179
1644,683391852557561860,2627,8164
1645,683357973142474752,1037,3160
1646,683142553609318400,1151,3093
1647,683111407806746624,1008,3655
1648,683098815881154561,717,2324
1649,683078886620553216,617,2127
1650,683030066213818368,806,2315
1651,682962037429899265,18452,39816
1652,682808988178739200,204,1903
1653,682788441537560576,1232,2650
1654,682750546109968385,479,1630
1655,682697186228989953,394,1410
1656,682662431982772225,1181,3264
1657,682638830361513985,658,2207
1658,682429480204398592,1279,3678
1659,682406705142087680,1950,8143
1660,682393905736888321,752,2386
1661,682389078323662849,511,1788
1662,682303737705140231,1101,3303
1663,682259524040966145,1347,4472
1664,682242692827447297,1302,3488
1665,682088079302213632,10944,19695
1666,682059653698686977,1870,5319
1667,682047327939461121,1063,3446
1668,682032003584274432,2226,7058
1669,682003177596559360,1679,3379
1670,681981167097122816,1133,2968
1671,681891461017812993,920,2646
1672,681694085539872773,4452,13726
1673,681679526984871937,489,1881
1674,681654059175129088,1024,2836
1675,681610798867845120,519,2050
1676,681579835668455424,1449,3806
1677,681523177663676416,6424,15383
1678,681340665377193984,306,1763
1679,681339448655802368,4472,9975
1680,681320187870711809,841,2852
1681,681302363064414209,2018,4234
1682,681297372102656000,1059,3415
1683,681281657291280384,1214,3445
1684,681261549936340994,300,1559
1685,681242418453299201,603,1605
1686,681231109724700672,530,2560
1687,681193455364796417,1638,3983
1688,680970795137544192,725,2598
1689,680959110691590145,2190,4886
1690,680940246314430465,1169,3456
1691,680934982542561280,485,2225
1692,680913438424612864,683,2557
1693,680889648562991104,404,1895
1694,680836378243002368,1474,3688
1695,680805554198020098,730,2320
1696,680801747103793152,909,2541
1697,680798457301471234,1147,3060
1698,680609293079592961,785,2822
1699,680583894916304897,1474,3857
1700,680497766108381184,2109,4533
1701,680494726643068929,530,1838
1702,680473011644985345,823,2712
1703,680440374763077632,553,1552
1704,680221482581123072,319,1558
1705,680206703334408192,1292,3040
1706,680191257256136705,561,2295
1707,680176173301628928,1718,4178
1708,680161097740095489,805,2478
1709,680145970311643136,1917,3876
1710,680130881361686529,1045,2458
1711,680115823365742593,1003,2901
1712,680100725817409536,1508,3813
1713,680085611152338944,9788,13680
1714,680070545539371008,963,2752
1715,680055455951884288,7845,17891
1716,679877062409191424,706,2101
1717,679872969355714560,726,2317
1718,679862121895714818,684,2630
1719,679854723806179328,1356,3072
1720,679844490799091713,860,2535
1721,679828447187857408,15411,38836
1722,679777920601223168,1235,3304
1723,679736210798047232,883,2244
1724,679729593985699840,909,2313
1725,679722016581222400,521,1771
1726,679530280114372609,2282,5092
1727,679527802031484928,802,2838
1728,679511351870550016,1417,3614
1729,679503373272485890,1630,3389
1730,679475951516934144,703,2245
1731,679462823135686656,20730,34059
1732,679405845277462528,1329,2543
1733,679158373988876288,8929,23024
1734,679148763231985668,1132,2963
1735,679132435750195208,1277,3175
1736,679111216690831360,2816,6384
1737,679062614270468097,9053,18313
1738,679047485189439488,753,2409
1739,679001094530465792,1354,3014
1740,678991772295516161,1285,2490
1741,678969228704284672,508,1752
1742,678800283649069056,988,2748
1743,678798276842360832,1305,3727
1744,678774928607469569,1013,2967
1745,678767140346941444,1508,3768
1746,678764513869611008,526,1740
1747,678755239630127104,3648,7635
1748,678740035362037760,1875,4000
1749,678708137298427904,2674,5942
1750,678675843183484930,1634,3071
1751,678643457146150913,472,2192
1752,678446151570427904,1730,4263
1753,678424312106393600,2793,5778
1754,678410210315247616,2005,4527
1755,678399652199309312,30340,61966
1756,678396796259975168,461,1691
1757,678389028614488064,460,1987
1758,678380236862578688,988,2595
1759,678341075375947776,590,1840
1760,678334497360859136,294,1382
1761,678278586130948096,6656,12251
1762,678255464182861824,407,1688
1763,678023323247357953,426,2052
1764,678021115718029313,6970,14668
1765,677961670166224897,1833,3624
1766,677918531514703872,445,1435
1767,677895101218201600,2322,5148
1768,677716515794329600,1068,3243
1769,677700003327029250,1570,3600
1770,677698403548192770,348,1301
1771,677687604918272002,920,2625
1772,677673981332312066,1634,3548
1773,677662372920729601,1067,2078
1774,677644091929329666,869,1999
1775,677573743309385728,801,2275
1776,677565715327688705,500,1370
1777,677557565589463040,1271,2596
1778,677547928504967168,3965,7378
1779,677530072887205888,244,1130
1780,677335745548390400,1954,3246
1781,677334615166730240,320,1440
1782,677331501395156992,259,1157
1783,677328882937298944,1634,3860
1784,677314812125323265,587,1751
1785,677301033169788928,453,1324
1786,677269281705472000,768,2111
1787,677228873407442944,1785,3762
1788,892177421306343426,6329,33297
1789,891815181378084864,4200,25093
1790,891689557279858688,8726,42252
1791,891327558926688256,9497,40399
1792,891087950875897856,3143,20258
1793,890971913173991426,2095,11876
1794,890729181411237888,19095,65702
1795,890609185150312448,4312,27826
1796,890240255349198849,7493,32011
1797,890006608113172480,7416,30722
1798,889880896479866881,5019,27854
1799,889665388333682689,10165,48222
1800,889638837579907072,4590,27239
1801,889531135344209921,2257,15122
1802,889278841981685760,5487,25359
1803,888917238123831296,4548,29149
1804,888804989199671297,4389,25649
1805,888554962724278272,3620,19961
1806,888078434458587136,3530,21814
1807,887705289381826560,5446,30259
1808,887517139158093824,11779,46355
1809,887473957103951883,18419,69276
1810,887343217045368832,10509,33767
1811,887101392804085760,6018,30618
1812,886983233522544640,7839,35247
1813,886736880519319552,3331,12103
1814,886680336477933568,4512,22483
1815,886366144734445568,3216,21179
1816,886267009285017600,4,116
1817,886258384151887873,6361,28030
1818,886054160059072513,104,0
1819,885984800019947520,6878,32788
1820,885528943205470208,6504,36096
1821,885518971528720385,3800,20475
1822,885311592912609280,18766,0
1823,885167619883638784,4426,22003
1824,884925521741709313,18639,77751
1825,884876753390489601,5851,28003
1826,884562892145688576,4928,24355
1827,884441805382717440,5714,27057
1828,884247878851493888,20653,73199
1829,884162670584377345,3024,20431
1830,883838122936631299,3483,21960
1831,883482846933004288,10068,46057
1832,883360690899218434,3726,22615
1833,883117836046086144,6743,37316
1834,882992080364220416,3971,24009
1835,882762694511734784,4982,28386
1836,882627270321602560,6165,27944
1837,882268110199369728,11743,45089
1838,882045870035918850,5046,29442
1839,881906580714921986,3432,24361
1840,881666595344535552,10803,50679
1841,881633300179243008,7,128
1842,881536004380872706,16173,49604
1843,881268444196462592,5206,23127
1844,880935762899988482,2810,17050
1845,880872448815771648,3862,21354
1846,880465832366813184,6362,28599
1847,880221127280381952,4283,27155
1848,880095782870896641,4406,27688
1849,879862464715927552,3539,22360
1850,879674319642796034,10,314
1851,879492040517615616,3222,23464
1852,879415818425184262,44707,106204
1853,879376492567855104,3155,16802
1854,879130579576475649,6935,0
1855,879050749262655488,4774,22652
1856,879008229531029506,2728,19017
1857,878776093423087618,4179,19424
1858,878604707211726852,7340,30379
1859,878404777348136964,1310,0
1860,878316110768087041,6749,0
1861,878281511006478336,1310,7774
1862,878057613040115712,6935,42169
1863,877736472329191424,19446,80251
1864,877611172832227328,81,0
1865,877556246731214848,3882,22841
1866,877316821321428993,5255,27440
1867,877201837425926144,5682,27232
1868,876838120628539392,3411,20745
1869,876537666061221889,4679,23519
1870,876484053909872640,2436,18831
1871,876120275196170240,4770,28026
1872,875747767867523072,4362,25291
1873,875144289856114688,5004,22005
1874,875097192612077568,6144,27519
1875,875021211251597312,4793,25579
1876,874680097055178752,4721,27967
1877,874434818259525634,15048,0
1878,874296783580663808,4190,26175
1879,874057562936811520,4026,22759
1880,874012996292530176,10661,34871
1881,873580283840344065,4024,24382
1882,873337748698140672,1619,0
1883,873213775632977920,1619,7308
1884,872967104147763200,5509,27554
1885,872820683541237760,3772,14810
1886,872668790621863937,28,0
1887,872620804844003328,3785,20925
1888,872486979161796608,9197,40973
1889,872261713294495745,6471,34485
1890,872122724285648897,8305,34701
1891,871879754684805121,11484,38347
1892,871762521631449091,3560,20431
1893,871515927908634625,3535,20390
1894,871166179821445120,5823,0
1895,871102520638267392,5613,21102
1896,871032628920680449,3895,22863
1897,870804317367881728,6378,33978
1898,870726314365509632,3,120
1899,870656317836468226,2720,12563
1900,870374049280663552,26942,83566
1901,870308999962521604,4265,22059
1902,870063196459192321,8593,37095
1903,869772420881756160,10342,42919
1904,869702957897576449,6515,28595
1905,869596645499047938,3225,16190
1906,869227993411051520,3908,20713
1907,868880397819494401,14974,66552
1908,868639477480148993,2166,0
1909,868622495443632128,5955,27635
1910,868552278524837888,2166,10332
1911,867900495410671616,4319,24552
1912,867774946302451713,7578,34532
1913,867421006826221569,2605,16439
1914,867072653475098625,131,0
1915,867051520902168576,8165,32803
1916,866720684873056260,5013,20469
1917,866686824827068416,3621,19710
1918,866450705531457537,36589,124523
1919,866334964761202691,15048,53660
1920,866094527597207552,8688,0
1921,865718153858494464,5826,26124
1922,865359393868664832,5212,27034
1923,865006731092295680,7988,28579
1924,864873206498414592,9101,33017
1925,864279568663928832,3177,14940
1926,864197398364647424,9354,30859
1927,863907417377173506,4319,21092
1928,863553081350529029,4350,15641
1929,863471782782697472,2587,0
1930,863432100342583297,5516,24348
1931,863427515083354112,101,2313
1932,863079547188785154,1151,8955
1933,863062471531167744,2587,8756
1934,862831371563274240,5309,19652
1935,862722525377298433,3702,17497
1936,862457590147678208,5199,21071
1937,862096992088072192,24407,76586
1938,861383897657036800,11215,37026
1939,861288531465048066,4372,17660
1940,861005113778896900,3998,17181
1941,860981674716409858,2264,0
1942,860924035999428608,855,0
1943,860563773140209665,2264,7717
1944,860524505164394496,5539,24256
1945,860276583193509888,3648,18807
1946,860184849394610176,6140,17164
1947,860177593139703809,32439,0
1948,859924526012018688,4302,20102
1949,859851578198683649,3678,15836
1950,859607811541651456,1654,19131
1951,859196978902773760,31829,92750
1952,859074603037188101,14320,34945
1953,858860390427611136,8559,0
1954,858843525470990336,3659,16025
1955,858471635011153920,5095,22182
1956,858107933456039936,3066,16228
1957,857989990357356544,2723,16633
1958,857746408056729600,11198,35364
1959,857393404942143489,1721,6116
1960,857263160327368704,4780,20655
1961,857214891891077121,20,238
1962,857062103051644929,179,0
1963,857029823797047296,4231,19566
1964,856602993587888130,11316,0
1965,856543823941562368,3051,16855
1966,856526610513747968,1993,12229
1967,856330835276025856,717,0
1968,856288084350160898,17,535
1969,856282028240666624,6686,28632
1970,855862651834028034,28,362
1971,855860136149123072,1098,5119
1972,855857698524602368,2247,12257
1973,855851453814013952,18732,47075
1974,855818117272018944,5778,27564
1975,855459453768019968,8747,31096
1976,855245323840757760,6358,0
1977,855138241867124737,49,0
1978,854732716440526848,6504,23752
1979,854482394044301312,7351,30534
1980,854365224396361728,5013,19672
1981,854120357044912130,8008,33279
1982,854010172552949760,3356,16868
1983,853760880890318849,6211,29850
1984,853639147608842240,10887,36470
1985,853299958564483072,3820,16228
1986,852936405516943360,2171,0
1987,852912242202992640,1977,9461
1988,852672615818899456,2307,15624
1989,852553447878664193,3776,17160
1990,852311364735569921,10651,34711
1991,852226086759018497,7354,20965
1992,852189679701164033,1701,12009
1993,851953902622658560,10392,0
1994,851861385021730816,23,0
1995,851591660324737024,3733,17009
1996,851464819735769094,7625,25493
1997,851224888060895234,6180,21707
1998,850753642995093505,10051,32683
1999,850380195714523136,2823,13728
2000,850333567704068097,361,3590
2001,850145622816686080,4133,17188
2002,850019790995546112,5308,21551
2003,849776966551130114,8236,32094
2004,849668094696017920,5379,0
2005,849412302885593088,3395,16732
2006,849336543269576704,2047,12051
2007,849051919805034497,9253,44752
2008,848690551926992896,4682,26620
2009,848324959059550208,4998,26150
2010,848213670039564288,813,8637
2011,848212111729840128,3344,17277
2012,847978865427394560,3541,0
2013,847971574464610304,467,0
2014,847962785489326080,5566,24822
2015,847842811428974592,1467,5810
2016,847617282490613760,456,7420
2017,847606175596138505,3672,19832
2018,847251039262605312,4655,21616
2019,847157206088847362,6371,21160
2020,847116187444137987,3473,22682
2021,846874817362120707,4278,21272
2022,846514051647705089,12651,47380
2023,846505985330044928,3378,14997
2024,846153765933735936,9877,33682
2025,846139713627017216,10713,32679
2026,846042936437604353,3141,16956
2027,845812042753855489,9551,31096
2028,845677943972139009,5218,26639
2029,845397057150107648,1993,8092
2030,845306882940190720,5879,24761
2031,845098359547420673,8392,0
2032,844979544864018432,2829,14473
2033,844973813909606400,3516,16075
2034,844704788403113984,11316,41196
2035,844580511645339650,3428,17507
2036,844223788422217728,2397,14483
2037,843981021012017153,3196,16046
2038,843856843873095681,5066,22763
2039,843604394117681152,2993,17957
2040,843235543001513987,6629,22871
2041,842846295480000512,3923,16176
2042,842765311967449089,1401,7185
2043,842535590457499648,3831,19258
2044,842163532590374912,6358,26103
2045,842115215311396866,3312,14927
2046,841833993020538882,16915,0
2047,841680585030541313,8503,27309
2048,841439858740625411,4037,13480
2049,841320156043304961,5951,21053
2050,841314665196081154,5166,16949
2051,841077006473256960,5823,24457
2052,840761248237133825,1926,0
2053,840728873075638272,17785,0
2054,840698636975636481,3,195
2055,840696689258311684,1086,13133
2056,840632337062862849,1926,9584
2057,840370681858686976,5012,17586
2058,840268004936019968,6303,20585
2059,839990271299457024,2531,14352
2060,839549326359670784,8559,29429
2061,839290600511926273,155,0
2062,839239871831150596,7208,29083
2063,838952994649550848,4391,20980
2064,838921590096166913,2285,11947
2065,838916489579200512,37,0
2066,838831947270979586,12218,0
2067,838561493054533637,1465,11668
2068,838476387338051585,5320,24212
2069,838201503651401729,11177,0
2070,838150277551247360,358,1794
2071,838085839343206401,0,149
2072,838083903487373313,3468,18865
2073,837820167694528512,8688,36603
2074,837482249356513284,488,4117
2075,837471256429613056,2552,13725
2076,837366284874571778,5843,22634
2077,837110210464448512,2650,17144
2078,836989968035819520,2538,13631
2079,836753516572119041,5096,20618
2080,836677758902222849,2451,13513
2081,836648853927522308,608,0
2082,836397794269200385,30479,0
2083,836380477523124226,3244,15769
2084,836260088725786625,4734,22761
2085,836001077879255040,4773,20492
2086,835685285446955009,9055,0
2087,835574547218894849,4011,19103
2088,835536468978302976,1882,0
2089,835309094223372289,23298,0
2090,835297930240217089,3304,17569
2091,835264098648616962,1882,8333
2092,835246439529840640,81,2237
2093,835172783151792128,6362,28026
2094,835152434251116546,3355,24109
2095,834931633769889797,1825,11626
2096,834786237630337024,6039,22638
2097,834574053763584002,2806,14717
2098,834477809192075265,11818,0
2099,834458053273591808,1855,10321
2100,834209720923721728,5308,22132
2101,834167344700198914,4022,16902
2102,834089966724603904,2357,10785
2103,834086379323871233,2454,14026
2104,833863086058651648,2665,14398
2105,833826103416520705,3812,16468
2106,833732339549220864,241,0
2107,833722901757046785,3552,22201
2108,833479644947025920,2290,15967
2109,833124694597443584,5379,21722
2110,832998151111966721,2457,14304
2111,832769181346996225,42,0
2112,832757312314028032,4018,18094
2113,832682457690300417,3270,12778
2114,832645525019123713,577,3138
2115,832636094638288896,3110,17064
2116,832397543355072512,2475,12866
2117,832369877331693569,3541,18458
2118,832273440279240704,2596,12153
2119,832215909146226688,6877,0
2120,832215726631055365,10414,0
2121,832088576586297345,2,72
2122,832040443403784192,10815,0
2123,832032802820481025,5183,19237
2124,831939777352105988,6835,25855
2125,831926988323639298,36,367
2126,831911600680497154,7261,29794
2127,831670449226514432,2015,11245
2128,831650051525054464,2171,7734
2129,831552930092285952,2557,9702
2130,831322785565769729,1698,9875
2131,831315979191906304,1236,7000
2132,831309418084069378,2710,12599
2133,831262627380748289,2285,12827
2134,830956169170665475,1678,8585
2135,830583320585068544,18766,72111
2136,830173239259324417,6360,0
2137,830097400375152640,3351,10600
2138,829878982036299777,5595,0
2139,829861396166877184,2187,13200
2140,829501995190984704,11818,34223
2141,829449946868879360,2267,11304
2142,829374341691346946,10392,37379
2143,829141528400556032,8267,26457
2144,829011960981237760,18095,57179
2145,828801551087042563,3795,0
2146,828770345708580865,6556,27591
2147,828708714936930305,12509,39517
2148,828650029636317184,1499,10269
2149,828409743546925057,1281,6779
2150,828408677031882754,1430,8256
2151,828381636999917570,2484,13629
2152,828376505180889089,1186,7987
2153,828372645993398273,3263,13526
2154,828361771580813312,191,2369
2155,828046555563323392,3188,12712
2156,828011680017821696,2391,11181
2157,827933404142436356,5839,21783
2158,827653905312006145,3348,16693
2159,827600520311402496,1055,8015
2160,827324948884643840,3418,17168
2161,827199976799354881,2505,11443
2162,826958653328592898,5595,23345
2163,826848821049180160,11481,39513
2164,826615380357632002,4402,0
2165,826598799820865537,285,5533
2166,826598365270007810,2625,10893
2167,826476773533745153,4689,19924
2168,826240494070030336,2892,14344
2169,826204788643753985,1049,5273
2170,826115272272650244,3501,16973
2171,825876512159186944,2093,11323
2172,825829644528148480,2783,13777
2173,825535076884762624,19240,56303
2174,825147591692263424,5117,19820
2175,825120256414846976,1441,0
2176,825026590719483904,1441,6896
2177,824796380199809024,6141,0
2178,824775126675836928,3948,16222
2179,824663926340194305,1942,10911
2180,824325613288833024,11609,12772
2181,824297048279236611,4327,16289
2182,824025158776213504,665,5168
2183,823939628516474880,3035,11540
2184,823719002937630720,12618,0
2185,823699002998870016,2703,13625
2186,823581115634085888,2968,14132
2187,823333489516937216,29,758
2188,823322678127919110,4515,17093
2189,823269594223824897,11065,0
2190,822975315408461824,3860,18781
2191,822872901745569793,49263,143672
2192,822859134160621569,2560,14319
2193,822647212903690241,7186,0
2194,822610361945911296,3323,16008
2195,822489057087389700,7186,19705
2196,822462944365645825,16595,31108
2197,822244816520155136,11065,38053
2198,822163064745328640,5413,0
2199,821886076407029760,2631,12349
2200,821813639212650496,3748,0
2201,821765923262631936,1864,9161
2202,821522889702862852,1981,8705
2203,821421320206483457,6276,0
2204,821407182352777218,4899,12813
2205,821153421864615936,10,276
2206,821149554670182400,2263,9504
2207,821107785811234820,2396,10441
2208,821044531881721856,2570,13741
2209,820837357901512704,7512,0
2210,820749716845686786,11177,34327
2211,820690176645140481,3625,13284
2212,820494788566847489,634,0
2213,820446719150292993,2905,0
2214,820314633777061888,634,3630
2215,820078625395449857,7058,21533
2216,820013781606658049,1328,0
2217,819952236453363712,1328,5798
2218,819924195358416896,5450,14005
2219,819711362133872643,3524,14626
2220,819588359383371776,2215,10398
2221,819347104292290561,1349,7853
2222,819238181065359361,453,2494
2223,819227688460238848,7512,25147
2224,819015337530290176,41109,0
2225,819015331746349057,21212,0
2226,819006400881917954,21212,49077
2227,819004803107983360,41109,93850
2228,818646164899774465,23423,0
2229,818627210458333184,8359,24157
2230,818614493328580609,2904,10742
2231,818588835076603904,6931,0
2232,818536468981415936,2786,11896
2233,818307523543449600,9131,0
2234,818259473185828864,2561,11985
2235,818145370475810820,2922,13395
2236,817908911860748288,889,5260
2237,817827839487737858,30479,56521
2238,817777686764523521,2998,11651
2239,817536400337801217,3413,12852
2240,817502432452313088,3815,0
2241,817423860136083457,16915,37370
2242,817415592588222464,1084,6120
2243,817181837579653120,9580,0
2244,817171292965273600,2260,9504
2245,817120970343411712,2947,13223
2246,817056546584727552,1860,9337
2247,816829038950027264,5320,0
2248,816816676327063552,2298,10889
2249,816697700272001025,2476,10678
2250,816450570814898180,9131,33339
2251,816336735214911488,2203,9382
2252,816091915477250048,2425,9728
2253,816062466425819140,1180,0
2254,816014286006976512,5987,0
2255,815990720817401858,1180,5441
2256,815966073409433600,9580,24528
2257,815745968457060357,4649,0
2258,815736392542261248,2551,10721
2259,815639385530101762,1855,8972
2260,815390420867969024,4283,11262
2261,814986499976527872,1460,8325
2262,814638523311648768,3053,12294
2263,814578408554463233,6559,0
2264,814530161257443328,2093,9458
2265,814153002265309185,9799,31380
2266,813944609378369540,3638,0
2267,813910438903693312,2121,10132
2268,813812741911748608,15802,39658
2269,813800681631023104,1994,9117
2270,813217897535406080,8224,20392
2271,813202720496779264,2030,10005
2272,813187593374461952,4924,21670
2273,813172488309972993,2168,10196
2274,813157409116065792,2494,8450
2275,813142292504645637,2657,9185
2276,813130366689148928,499,4873
2277,813127251579564032,3541,12970
2278,813112105746448384,3118,11287
2279,813096984823349248,4081,11491
2280,813081950185472002,3124,10790
2281,813066809284972545,2193,8689
2282,813051746834595840,8250,22873
2283,812781120811126785,2154,8261
2284,812747805718642688,7845,0
2285,812709060537683968,1614,7235
2286,812503143955202048,1382,6653
2287,812466873996607488,2174,8737
2288,812372279581671427,4142,14959
2289,811985624773361665,1590,7947
2290,811744202451197953,1823,8255
2291,811647686436880384,837,6091
2292,811627233043480576,3538,14002
2293,811386762094317568,7226,22834
2294,810984652412424192,1613,5837
2295,810896069567610880,2023,9889
2296,810657578271330305,2982,11988
2297,810284430598270976,12948,38808
2298,810254108431155201,3795,16063
2299,809920764300447744,4402,16922
2300,809808892968534016,5552,0
2301,809448704142938112,1661,7576
2302,809220051211603969,6360,21804
2303,809084759137812480,3954,14440
2304,808838249661788160,3433,11041
2305,808733504066486276,2442,8637
2306,808501579447930884,2924,12336
2307,808344865868283904,23423,46466
2308,808134635716833280,6742,0
2309,808106460588765185,2461,9534
2310,808001312164028416,3991,13752
2311,807621403335917568,4158,15960
2312,807106840509214720,61265,123238
2313,807059379405148160,8290,0
2314,807010152071229440,4305,14257
2315,806629075125202948,39571,82376
2316,806620845233815552,6235,0
2317,806576416489959424,2180,5291
2318,806542213899489280,2683,11169
2319,806242860592926720,13229,0
2320,806219024703037440,1356,7009
2321,805958939288408065,6065,0
2322,805932879469572096,2145,9032
2323,805826884734976000,2069,7189
2324,805823200554876929,9110,0
2325,805520635690676224,1870,6267
2326,805487436403003392,2858,9586
2327,805207613751304193,1920,8512
2328,804738756058218496,4354,15043
2329,804475857670639616,2274,6744
2330,804413760345620481,3632,0
2331,804026241225523202,18334,48830
2332,803773340896923648,3131,11004
2333,803692223237865472,8416,0
2334,803638050916102144,4690,12024
2335,803380650405482500,2102,8472
2336,803321560782307329,6039,0
2337,803276597545603072,2792,10985
2338,802952499103731712,2267,9886
2339,802624713319034886,3310,0
2340,802600418706604034,1660,7799
2341,802572683846291456,2836,9791
2342,802323869084381190,6614,17786
2343,802265048156610565,1538,6937
2344,802239329049477120,2943,9930
2345,802185808107208704,305,0
2346,801958328846974976,1930,8453
2347,801854953262350336,263,1924
2348,801538201127157760,2328,8962
2349,801285448605831168,937,6648
2350,801167903437357056,6742,26869
2351,801127390143516673,4498,0
2352,801115127852503040,2362,8839
2353,800859414831898624,109,757
2354,800855607700029440,1841,0
2355,800751577355128832,3130,11492
2356,800513324630806528,3402,14401
2357,800459316964663297,2425,10348
2358,800443802682937345,4902,0
2359,800388270626521089,3161,12213
2360,800188575492947969,4452,0
2361,800141422401830912,2905,16761
2362,800018252395122689,14921,31123
2363,799774291445383169,5320,0
2364,799757965289017345,2443,9211
2365,799422933579902976,2157,8806
2366,799308762079035393,6278,0
2367,799297110730567681,3145,10862
2368,799063482566066176,2785,8856
2369,798933969379225600,5071,14431
2370,798925684722855936,1623,8127
2371,798705661114773508,7496,0
2372,798701998996647937,8851,0
2373,798697898615730177,7375,0
2374,798694562394996736,5637,0
2375,798686750113755136,2627,0
2376,798682547630837760,5365,0
2377,798673117451325440,6302,0
2378,798665375516884993,4408,0
2379,798644042770751489,2094,0
2380,798628517273620480,2220,0
2381,798585098161549313,6465,0
2382,798576900688019456,6671,0
2383,798340744599797760,3811,0
2384,798209839306514432,2883,11358
2385,797971864723324932,3562,12775
2386,797545162159308800,5490,15904
2387,797236660651966464,7497,21922
2388,797165961484890113,32,253
2389,796904159865868288,10102,0
2390,796865951799083009,2147,8406
2391,796759840936919040,3470,13014
2392,796563435802726400,8293,0
2393,796484825502875648,1994,8314
2394,796387464403357696,4715,12095
2395,796177847564038144,16217,0
2396,796149749086875649,16217,35524
2397,796125600683540480,2023,5424
2398,796116448414461957,2739,9951
2399,796080075804475393,2620,9258
2400,796031486298386433,4182,11847
2401,795464331001561088,26971,54649
2402,795400264262053889,3241,11077
2403,795076730285391872,6141,17800
2404,794983741416415232,3817,0
2405,794926597468000259,2623,11276
2406,794355576146903043,11661,0
2407,794332329137291264,2995,10483
2408,794205286408003585,3769,10108
2409,793962221541933056,5552,18484
2410,793845145112371200,2121,10096
2411,793614319594401792,3540,0
2412,793601777308463104,1850,8742
2413,793500921481273345,2699,11734
2414,793286476301799424,10414,27019
2415,793271401113350145,2670,9471
2416,793256262322548741,9431,21920
2417,793241302385262592,3713,11562
2418,793226087023144960,3234,10787
2419,793210959003287553,3197,9804
2420,793195938047070209,6357,16744
2421,793180763617361921,2242,7581
2422,793165685325201412,3153,10311
2423,793150605191548928,1934,6774
2424,793135492858580992,2808,7083
2425,793120401413079041,4412,13914
2426,792913359805018113,4554,15751
2427,792883833364439040,4832,12405
2428,792773781206999040,1905,8052
2429,792394556390137856,4858,14816
2430,792050063153438720,2031,7879
2431,791821351946420224,23809,0
2432,791784077045166082,10944,0
2433,791780927877898241,4301,0
2434,791774931465953280,25170,49431
2435,791672322847637504,3540,12882
2436,791406955684368384,4649,14398
2437,791312159183634433,2867,9641
2438,791026214425268224,4676,0
2439,790987426131050500,2416,10869
2440,790946055508652032,5320,18219
2441,790723298204217344,2623,0
2442,790698755171364864,2154,8996
2443,790581949425475584,8102,22672
2444,790337589677002753,2110,8583
2445,790277117346975746,3638,13776
2446,790227638568808452,4055,0
2447,789986466051088384,2623,10164
2448,789960241177853952,4704,0
2449,789903600034189313,4677,11399
2450,789628658055020548,2013,8274
2451,789599242079838210,2187,7446
2452,789530877013393408,3817,12897
2453,789314372632018944,2609,9435
